CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend
25558,,Zachary,,Wilson,,9775 Redrock Drive,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0157,3/15/1980,Partial College,Manual,M,S,1,1,0,0,35215,61
18800,,Jennifer,A,Phillips,,1074 Lori Drive,,Lake Oswego,Oregon,United States,97034,158-555-0148,10/12/1971,Graduate Degree,Skilled Manual,F,M,1,0,1,1,101381,61
20948,,Xavier,,White,,"4+B347533, place de la République",,Versailles,Yveline,France,78000,1 (11) 500 555-0113,7/9/1975,Partial College,Clerical,M,S,0,1,0,0,44069,64
15043,,Joel,A,Gonzalez,,9392 16th St.,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0116,5/10/1977,Partial College,Manual,M,S,1,0,0,0,22748,56
24204,,Darren,,Gonzalez,,Zeiter Weg 7765,,München,Hamburg,Germany,80074,1 (11) 500 555-0174,7/12/1969,Bachelors ,Clerical,M,S,0,0,0,0,75401,74
13026,,Colleen,,Zheng,,9474 Rose Street,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0174,4/15/1948,Partial High School,Clerical,F,S,1,2,1,2,18561,42
21498,,Cameron,,Wilson,,638 Shangri-la Rd.,,Coronado,California,United States,92118,510-555-0123,5/6/1951,Partial College,Professional,M,M,1,2,1,2,87247,93
22114,,Lucas,L,Martin,,191 Trail Way,,Cliffside,British Columbia,Canada,V8Y 1L1,434-555-0192,7/16/1953,Graduate Degree,Management,M,M,1,2,0,3,107526,86
16707,,Derrick,,Serrano,,1160 Camelback Road,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0149,4/7/1958,Bachelors ,Professional,M,S,1,1,0,2,137949,83
17461,,Sara,H,Allen,,4649 Peachwillow,,Issaquah,Washington,United States,98027,368-555-0156,11/27/1954,High School,Professional,F,M,1,1,1,3,86967,65
12552,,Bruce,,Torres,,"1, rue Ste-Honoré",,Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0128,9/12/1938,Bachelors ,Clerical,M,M,1,0,0,1,40691,62
25386,,Alexis,S,Perry,,8675 Linnet Court,,El Cajon,California,United States,92020,478-555-0113,5/14/1970,Bachelors ,Skilled Manual,F,M,1,1,1,1,52346,56
14372,,Kaitlyn,L,Washington,,7964 Gentrytown Drive,,Port Orchard,Washington,United States,98366,145-555-0131,7/11/1972,Graduate Degree,Skilled Manual,F,M,1,0,0,1,89374,50
22233,,Xavier,,Martin,,4539 Leeds Ct,,Haney,British Columbia,Canada,V2W 1W2,398-555-0127,4/22/1972,Graduate Degree,Skilled Manual,M,M,1,0,1,1,82433,96
28435,,Edwin,,Liu,,Alderweg 37,,Poing,Saarland,Germany,66041,1 (11) 500 555-0157,4/11/1976,Partial College,Clerical,M,M,0,1,0,0,56163,70
19242,,Devin,R,Baker,,1287 Youngsdale Drive,,Concord,California,United States,94519,117-555-0187,11/4/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,76167,77
17191,,Gilbert,H,Guo,,Zollhof 766,,München,Hessen,Germany,80074,1 (11) 500 555-0118,8/14/1955,Partial College,Professional,M,S,0,3,4,4,158206,141
20722,,Kellie,L,Serrano,,Postfach 8 11 55,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0113,4/24/1972,Partial College,Clerical,F,S,1,0,2,2,48385,63
24515,,Ian,,Jones,,274 Diane Ct,,San Diego,California,United States,92102,583-555-0115,5/19/1976,Partial College,Skilled Manual,M,S,1,1,0,0,38276,61
16951,,Cassidy,A,Bennett,,7689 Gumwood,,Everett,Washington,United States,98201,233-555-0188,10/2/1970,Bachelors ,Skilled Manual,F,M,1,1,1,1,54687,63
19067,,Misty,R,Luo,,Postfach 55 00 00,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0162,2/8/1951,High School,Professional,F,M,1,3,1,4,109516,65
23483,,David,,Jai,,6560 Waterview Terrace,,Downey,California,United States,90241,788-555-0169,2/15/1963,Bachelors ,Management,M,M,1,1,3,5,157190,137
21276,,Ian,,Coleman,,2989 Pepperidge Way,,Metchosin,British Columbia,Canada,V9,849-555-0134,7/12/1978,High School,Skilled Manual,M,M,1,2,0,0,38244,69
28290,,Ian,W,Brooks,,6286 Mt. Sequoia Ct.,,Cliffside,British Columbia,Canada,V8Y 1L1,459-555-0137,4/15/1954,Partial High School,Skilled Manual,M,S,0,2,0,2,78393,72
17550,,Mason,A,Edwards,,6217 W. Watson Court,,Milwaukie,Oregon,United States,97222,933-555-0191,10/21/1942,Graduate Degree,Management,M,S,1,2,0,3,109499,72
25064,,James,M,Harris,,2173 H Stagecoach Rd.,,Torrance,California,United States,90505,212-555-0171,2/18/1966,Bachelors ,Management,M,S,0,2,0,0,168636,82
28800,,Mason,A,Sanchez,,1028 Royal Oak Rd.,,Burlingame,California,United States,94010,171-555-0123,3/7/1959,Partial College,Clerical,M,S,0,1,0,2,50112,70
27618,,Melanie,,Diaz,,1525 Waterhigh St,# 198,Spokane,Washington,United States,99202,208-555-0139,9/22/1964,Partial College,Professional,F,M,1,1,2,5,110853,73
16705,,Jacqueline,,Wood,,1645 Appleton Court,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0124,7/11/1958,Bachelors ,Professional,F,M,0,2,4,5,103609,92
28123,,Daisy,,Ortega,,5065 Cloverleaf Circle,,Berkeley,California,United States,94704,506-555-0155,2/12/1975,High School,Skilled Manual,F,S,1,2,0,0,31741,45
20331,,Jeremy,,Cox,,4052 Mt. Wilson Way,,Bellingham,Washington,United States,98225,713-555-0188,6/6/1962,Partial College,Professional,M,M,1,4,4,5,116570,145
22871,,David,D,Coleman,,4596 Hill Meadow Place,,Walla Walla,Washington,United States,99362,779-555-0199,10/7/1962,Partial College,Skilled Manual,M,M,1,1,0,1,74241,77
15070,,Alfredo,N,Navarro,,"1103, rue Lamarck",,Paris,Seine (Paris),France,75019,1 (11) 500 555-0131,4/9/1969,High School,Manual,M,S,1,0,2,2,15712,75
25342,,Seth,M,Hill,,2998 Brook Street,,Marysville,Washington,United States,98270,157-555-0143,10/7/1955,Partial High School,Clerical,M,S,0,2,0,3,20131,58
13112,,Bianca,C,Gao,,8458 Wiget Lane,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0181,7/23/1961,Partial College,Skilled Manual,F,S,1,1,0,1,68036,45
20614,,Gregory,,Shan,,2801 San Ramon Road,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0188,7/5/1973,Partial College,Management,M,S,1,3,5,5,170868,152
22447,,Tara,C,Shan,,Waldstr 12,,Kiel,Saarland,Germany,24044,1 (11) 500 555-0177,4/13/1969,Graduate Degree,Clerical,F,M,1,0,0,0,52810,58
25465,,Mariah,,Diaz,,664 Book Pl,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0163,2/8/1966,High School,Manual,F,M,1,0,2,2,24104,62
25027,,Meredith,,Mehta,,3756 Lime Ridge Drive,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0111,1/15/1953,Partial College,Skilled Manual,F,M,0,2,0,2,48682,46
14096,,Samuel,D,Green,,7709 Redhead Way,,Royal Oak,British Columbia,Canada,V8X,652-555-0148,8/20/1979,Partial High School,Clerical,M,S,0,2,0,0,42567,63
20431,,Corey,,Raje,,5696 McFaul Drive,,Beaverton,Oregon,United States,97005,195-555-0161,12/9/1975,Partial College,Skilled Manual,M,S,1,2,0,0,43884,65
25834,,Jeremy,,Davis,,5056 Anchor Ave,#511,Lemon Grove,California,United States,91945,913-555-0119,11/18/1948,High School,Professional,M,S,0,2,0,4,61033,65
21009,,Clinton,S,Sandberg,,Alderweg 4662,,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0118,10/7/1960,Partial College,Manual,M,S,0,0,1,1,23014,74
16633,,Kelli,E,Becker,,6006 Hackamore Lane,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0114,12/26/1971,High School,Management,F,M,1,4,5,5,91272,101
17204,,Evelyn,J,Martinez,,1023 Riviera Way,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0143,5/27/1945,Partial College,Professional,F,S,0,4,4,4,129109,80
27791,,Shawna,C,Deng,,Lindenalle 7524,,München,Hessen,Germany,80074,1 (11) 500 555-0111,9/10/1963,High School,Manual,F,S,0,1,3,3,13751,53
28477,,Kenneth,,Tang,,3004 Carob Way,,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0150,9/3/1941,Bachelors ,Clerical,M,M,1,0,0,1,62570,70
12937,,Megan,,Wilson,,9444 Camelback Ct.,,Seattle,Washington,United States,98104,773-555-0164,1/4/1965,Bachelors ,Professional,F,S,0,1,0,0,44512,47
25176,,Edward,,Flores,,9542 Dubne Court,,Novato,California,United States,94947,116-555-0180,6/14/1962,Bachelors ,Management,M,S,0,4,2,2,169763,114
29323,,Andrea,,Cooper,,134 Peachwillow Street,,Port Hammond,British Columbia,Canada,V6B 3P7,586-555-0120,3/15/1976,High School,Skilled Manual,F,S,1,2,0,0,59585,38
12645,,Audrey,,Ruiz,,4559 July Loop,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0199,5/7/1953,Bachelors ,Management,F,M,1,3,5,5,131889,106
15523,,Jonathan,,Yang,,1481 Bent Street,,Marysville,Washington,United States,98270,114-555-0137,2/8/1964,Bachelors ,Professional,M,S,1,1,0,0,78936,74
21175,,Armando,S,Gomez,,9683 Pine Valley Road,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0158,7/24/1967,Graduate Degree,Management,M,S,1,2,5,5,128542,149
29133,,Sydney,L,King,,9845 Barberry Court,,Oregon City,Oregon,United States,97045,363-555-0155,3/17/1964,Bachelors ,Skilled Manual,F,S,0,2,4,4,87961,84
21994,,Natasha,,Ruiz,,6778 Edie Ct.,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0143,3/13/1959,Bachelors ,Professional,F,S,1,1,0,1,104734,51
22261,,Isaac,J,Allen,,4681 Holiday Hills,,Berkeley,California,United States,94704,775-555-0154,3/10/1967,Bachelors ,Skilled Manual,M,S,1,1,2,2,66567,96
24488,,Gavin,,Gonzales,,5950 Dakota Lane,,Vancouver,British Columbia,Canada,V7L 4J4,586-555-0145,2/9/1975,High School,Skilled Manual,M,S,0,2,0,0,46610,65
26209,,Jan,R,Cox,,Zeiter Weg 6664,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0196,7/27/1980,Partial High School,Manual,F,S,0,2,0,0,17798,39
23964,,Arturo,,Nara,,"99, rue Villedo",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0173,9/22/1934,Graduate Degree,Manual,M,S,1,0,0,1,39265,54
13676,,George,L,Kapoor,,4613 Benedict Court,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0189,7/17/1980,Partial High School,Manual,M,M,0,2,0,0,22910,62
22189,,Linda,,Hernandez,,582 Ofarrell Dr,,Burien,Washington,United States,98168,591-555-0144,3/3/1973,Partial College,Professional,F,M,1,2,0,0,82015,53
19779,,Emily,,Foster,,3230 Hamilton Ave,,Lake Oswego,Oregon,United States,97034,156-555-0175,1/10/1973,Partial College,Skilled Manual,F,S,1,2,0,0,57785,46
14952,,Holly,,Srini,,Haberstr 19,,Frankfurt am Main,Saarland,Germany,60061,1 (11) 500 555-0124,11/22/1964,Bachelors ,Skilled Manual,F,M,1,2,1,1,61081,58
22405,,Leonard,C,Becker,,5424 Bel Air Drive,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0111,9/21/1978,Partial College,Manual,M,M,1,1,0,0,23410,62
15761,,Xavier,R,Thompson,,2617 Melody Drive,,Newton,British Columbia,Canada,V2M1P1,936-555-0113,10/18/1974,High School,Professional,M,S,1,2,0,0,58018,67
24736,,Savannah,C,Ramirez,,3986 Spring Hill Road,,Lebanon,Oregon,United States,97355,794-555-0122,1/18/1954,Partial High School,Clerical,F,S,1,2,0,3,10502,43
21606,,Connor,W,Roberts,,6816 Piedra Dr.,,Edmonds,Washington,United States,98020,377-555-0127,4/11/1970,Graduate Degree,Professional,M,M,1,0,0,2,112628,87
11053,,Ana,E,Price,,1660 Stonyhill Circle,,San Diego,California,United States,92102,859-555-0113,8/20/1980,Partial College,Skilled Manual,F,M,0,2,0,0,91599,51
25852,,Amanda,M,Bennett,,9828 Hook Court,,Lynnwood,Washington,United States,98036,419-555-0113,6/27/1942,Bachelors ,Management,F,S,0,2,0,4,50651,41
28531,,Jared,M,Reed,,Marketplatz 4664,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0128,11/6/1968,Bachelors ,Clerical,M,S,0,0,0,1,75563,66
18974,,James,J,Rodriguez,,2987 Turner Dr.,,La Jolla,California,United States,92806,782-555-0113,5/26/1943,Bachelors ,Management,M,M,1,2,0,5,126218,83
13070,,Emma,D,Clark,,3709 Leonard Ct.,,Lake Oswego,Oregon,United States,97034,155-555-0135,10/18/1973,Partial College,Skilled Manual,F,S,1,2,0,0,71088,49
29182,,Wesley,K,Xu,,8604 Dolores Way,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0170,12/26/1968,Bachelors ,Professional,M,M,1,1,2,2,102735,109
14832,,Barry,,Rana,,8434 Kenmore,,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0127,11/5/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,60768,78
24514,,Jesse,,Phillips,,3143 N. Main,,Mill Valley,California,United States,94941,638-555-0148,3/17/1976,Partial College,Skilled Manual,M,M,1,1,0,0,53907,69
26493,,Lawrence,P,Ramos,,8879 Greystone Drive,,Bellingham,Washington,United States,98225,635-555-0118,9/4/1947,Bachelors ,Management,M,M,1,1,1,2,90440,96
13952,,Franklin,L,Ye,,1796 Westbury Dr.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0139,7/9/1969,Graduate Degree,Management,M,M,1,0,0,1,160333,89
23377,,Samantha,,Hayes,,3742 San Onofre Court,,Kirkland,Washington,United States,98033,368-555-0153,5/7/1962,Partial College,Skilled Manual,F,M,1,1,0,1,90810,57
16170,,Juan,,Rubio,,9481 Laguna Street,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0186,9/8/1966,Graduate Degree,Management,M,S,1,3,5,5,132639,154
23165,,Natalie,M,Mitchell,,237 Rock Oak Road,,Woodland Hills,California,United States,91364,418-555-0153,4/4/1969,Graduate Degree,Professional,F,M,1,0,0,1,94230,51
23243,,Jasmine,K,Rogers,,6441 Roberta Avenue,,Salem,Oregon,United States,97301,226-555-0120,10/20/1930,Graduate Degree,Skilled Manual,F,M,1,1,0,1,63879,44
26095,,Trinity,,Kelly,,290 Reed Way,,Shawnee,British Columbia,Canada,V9B 2C3,816-555-0169,7/15/1955,High School,Professional,F,M,1,0,3,4,73198,79
25051,,Suzanne,,Cai,,1283 Teakwood Court,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0161,3/27/1956,High School,Skilled Manual,F,S,1,2,0,2,93759,52
22234,,Katherine,,Gonzalez,,9424 Oakgrove,,Shawnee,British Columbia,Canada,V8Z 4N5,474-555-0142,2/8/1972,Graduate Degree,Skilled Manual,F,M,1,0,1,1,52551,58
29091,,Mallory,,Hernandez,,4499 Alpha Way,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0118,10/12/1952,Partial High School,Clerical,F,M,1,2,1,2,27492,53
20304,,Jesse,,Edwards,,917 Sunset Meadows Ln.,,Walla Walla,Washington,United States,99362,804-555-0178,8/23/1979,High School,Skilled Manual,M,S,0,2,0,0,56376,65
15799,,Victoria,,Anderson,,408 Lislin Ct.,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0136,1/12/1959,Bachelors ,Professional,F,M,1,1,0,1,103884,52
26155,,Chad,A,Xie,,8753 Jacaranda Dr.,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0174,9/22/1962,Bachelors ,Professional,M,M,1,2,4,5,102379,141
11738,,Elijah,,Alexander,,6933 Sutton Circle,,Oak Bay,British Columbia,Canada,V8P,100-555-0155,10/9/1959,Bachelors ,Professional,M,M,1,0,3,4,101863,130
17394,,Veronica,,Mehta,,9011 Santa Lucia Dr.,,Colma,California,United States,94014,775-555-0129,4/20/1964,Graduate Degree,Management,F,S,0,2,2,2,152919,73
14390,,Logan,,Kumar,,6719 Santa Teresa Dr,# 1117,Santa Monica,California,United States,90401,673-555-0165,11/22/1947,Bachelors ,Management,M,M,0,0,1,2,106160,94
25722,,Noah,,Mitchell,,"40, place de la République",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0163,7/19/1961,Partial College,Manual,M,S,0,0,1,1,22961,67
18199,,Brandy,S,Lopez,,2951 Cape Cod Way,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0138,3/10/1974,High School,Management,F,S,1,4,5,5,125993,95
18651,,Isaiah,A,Mitchell,,5014 Steele Drive,,Lynnwood,Washington,United States,98036,694-555-0195,5/6/1955,High School,Clerical,M,M,0,2,0,1,55291,73
28410,,Cheryl,R,Gill,,466 Ranch Road,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0121,4/21/1977,High School,Manual,F,M,0,1,0,0,17906,43
12366,,Stephanie,R,Cox,,9064 La Paz,,Ballard,Washington,United States,98107,798-555-0198,7/10/1942,Bachelors ,Management,F,M,1,2,0,5,102608,48
26701,,Katherine,L,Hill,,7936 Hemlock Ave.,,Shawnee,British Columbia,Canada,V8Z 4N5,929-555-0191,3/11/1962,Partial College,Professional,F,M,1,3,4,5,110583,97
25970,,Hailey,C,James,,3544 Brush Creek Drive,,Edmonds,Washington,United States,98020,378-555-0188,9/13/1964,Bachelors ,Skilled Manual,F,S,0,2,2,4,68183,63
11512,,Natalie,L,Campbell,,3481 Broadmoor Drive,,Oak Bay,British Columbia,Canada,V8P,178-555-0147,8/13/1954,Partial High School,Manual,F,S,1,2,0,3,22047,40
13288,,Jackson,,Lopez,,2081 Elkwood Drive,,Grossmont,California,United States,91941,644-555-0155,9/20/1963,Partial College,Professional,M,M,1,3,3,4,154952,139
23340,,Mackenzie,I,Collins,,1164 Bell Drive,,Coronado,California,United States,92118,479-555-0195,8/3/1973,Partial College,Professional,F,M,1,2,0,0,83247,55
16973,,Katherine,,Collins,,8422 Castle Rock,,Bellflower,California,United States,90706,610-555-0182,3/27/1967,Bachelors ,Skilled Manual,F,S,1,1,2,2,64147,64
17082,,Morgan,W,Smith,,Moritzstr 32,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0129,5/23/1974,Partial College,Clerical,F,S,0,1,0,0,56756,40
25263,,Audrey,A,Carlson,,2341 Breaker Dr.,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0160,9/14/1938,Bachelors ,Management,F,S,1,2,0,2,69295,43
13990,,Stephanie,A,Wood,,4619 Ricardo Drive,# 233,Salem,Oregon,United States,97301,560-555-0193,3/26/1978,Partial College,Skilled Manual,F,S,0,1,0,0,46426,43
26173,,Ariana,,Rivera,,5013 Military E,,Westminster,British Columbia,Canada,V3L 1E7,117-555-0119,10/2/1976,High School,Skilled Manual,F,M,1,2,0,0,37912,45
25667,,Jaclyn,,Gao,,Marketplatz 5492,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0135,10/28/1977,Partial College,Clerical,F,S,0,1,0,0,48848,48
28110,,Cassandra,R,Sai,,6876 Winthrop Street,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0148,5/7/1951,Partial High School,Clerical,F,M,1,2,1,2,22902,50
29430,,Donna,H,Goel,,Galeriestr 6818,,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0192,11/4/1975,Partial College,Clerical,F,S,0,1,0,0,39720,44
28243,,Marcus,,Cook,,9448 San Marino Ct.,,Lemon Grove,California,United States,91945,131-555-0138,10/17/1964,Bachelors ,Management,M,S,0,3,2,2,151805,118
19402,,Jeremiah,,Scott,,2141 Delaware Ct.,,Downey,California,United States,90241,474-555-0169,6/21/1967,Graduate Degree,Professional,M,S,1,1,0,0,107351,80
26449,,Jared,A,Gray,,2103 Violet Ct.,,Port Hammond,British Columbia,Canada,V6B 3P7,347-555-0111,3/11/1948,High School,Professional,M,M,1,2,0,4,67953,72
27334,,Corey,,Yuan,,"1234, rue Ste-Honoré",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0111,5/26/1947,Partial High School,Skilled Manual,M,S,0,2,0,5,104681,71
23508,,Blake,,Jones,,3514 Sunshine,,Kirkland,Washington,United States,98033,832-555-0166,4/18/1954,High School,Professional,M,M,1,1,1,3,86999,87
27372,,Andre,,Sai,,2530 C Del Rio Circle,,Bradenton,Florida,United States,34205,724-555-0116,2/1/1948,High School,Professional,M,S,0,2,0,4,57291,66
14457,,Thomas,S,White,,5825 Banyan Way,,La Jolla,California,United States,92806,332-555-0114,2/7/1963,Partial College,Professional,M,M,1,3,3,4,163266,141
16157,,Cindy,,Raman,,7947 Stillman Court,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0182,4/27/1969,Graduate Degree,Management,F,M,0,0,0,1,116236,56
17384,,Raymond,,Prasad,,1435 Ash Lane,,Burlingame,California,United States,94010,282-555-0121,9/22/1971,Graduate Degree,Skilled Manual,M,M,1,0,1,1,114044,104
14095,,Paige,,Griffin,,5749 Esperanza,,National City,California,United States,91950,885-555-0148,9/10/1976,High School,Skilled Manual,F,M,1,2,0,0,51283,47
23578,,Eric,,Lal,,4041 Jam Way,,Lincoln Acres,California,United States,91950,657-555-0175,7/12/1976,Partial College,Skilled Manual,M,M,1,1,0,0,63612,71
27491,,Maurice,C,Luo,,2855 Playa,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0131,3/4/1952,Partial High School,Clerical,M,M,0,4,1,3,30151,74
12146,,Xavier,,Thomas,,5139 The Trees Dr,,Concord,California,United States,94519,349-555-0116,7/14/1965,Bachelors ,Management,M,S,0,4,2,3,173102,112
14923,,Andy,,Blanco,,"1, rue de la Centenaire",,Lille,Nord,France,59000,1 (11) 500 555-0117,2/2/1968,Partial College,Manual,M,S,0,0,1,1,19988,73
26003,,Denise,,Subram,,3974 Central Ave.,,Chula Vista,California,United States,91910,564-555-0159,11/25/1967,Graduate Degree,Professional,F,S,0,1,0,0,93023,51
20129,,Nicole,A,Stewart,,2341 Lindley Ct,,Beaverton,Oregon,United States,97005,358-555-0129,10/19/1971,Graduate Degree,Skilled Manual,F,S,1,0,0,1,96602,52
17617,,Abigail,W,Simmons,,9497 Candelero Place,,Downey,California,United States,90241,887-555-0122,5/12/1964,Bachelors ,Skilled Manual,F,S,1,3,4,4,83622,85
12298,,Crystal,,Zeng,,Auf Der Steige 6,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0184,5/21/1945,Partial College,Professional,F,S,0,2,0,5,105536,48
20770,,Carlos,,Mitchell,,7405 Dolores Way,,Yakima,Washington,United States,98901,116-555-0126,5/14/1958,Graduate Degree,Skilled Manual,M,M,1,0,0,5,133387,91
22804,,Kelly,,Butler,,Pappelallee 300,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0152,11/16/1954,Partial College,Professional,F,M,1,2,1,3,107294,62
23044,,Aidan,B,Patterson,,2422 Norse Drive,,Corvallis,Oregon,United States,97330,307-555-0173,8/4/1954,Partial High School,Skilled Manual,M,M,1,2,0,2,88926,73
28054,,Carol,L,Cox,,885 Shakespeare Drive,,Redwood City,California,United States,94063,841-555-0161,11/8/1951,Partial College,Professional,F,M,1,1,2,4,77977,68
21991,,Teresa,,Gill,,5139 The Trees Dr,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0164,7/14/1965,Bachelors ,Professional,F,M,0,4,5,5,97007,101
15166,,Nina,,Goel,,9770 Fraga Court,#91,Concord,California,United States,94519,786-555-0115,9/11/1943,Bachelors ,Management,F,M,1,4,3,3,150797,87
27029,,Elizabeth,,Hughes,,4809 Ward Court,,San Carlos,California,United States,94070,702-555-0195,9/18/1955,High School,Clerical,F,S,0,2,0,1,46543,47
28729,,Heather,,Sun,,4849 C Olivera Rd,,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0141,8/16/1980,Partial High School,Manual,F,S,1,2,0,0,16113,37
15365,,Victoria,,Gray,,586 Willow Pass Dr.,,Glendale,California,United States,91203,355-555-0189,10/24/1965,Bachelors ,Management,F,M,1,4,2,3,126784,78
28192,,Abigail,,Sanchez,,977 Delta View Ln.,,Yakima,Washington,United States,98901,808-555-0111,9/22/1959,Graduate Degree,Professional,F,M,1,3,5,5,81064,94
19170,,Luis,A,Campbell,,359 Candlestick Dr.,,Burien,Washington,United States,98168,883-555-0152,11/11/1963,Graduate Degree,Professional,M,S,0,0,2,3,123005,110
26458,,Ryan,,Moore,,6316 Glazier Ct.,,Daly City,California,United States,94015,332-555-0174,7/4/1939,Graduate Degree,Management,M,M,1,2,0,3,111656,77
